-4.9375,-159.75,-36.125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.060

-5.1875,-159.125,-36.1875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.060

-5.75,-159.0625,-36.3125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.061

-6.0625,-159.375,-36.4375,-1.5,-105.25,-35.125,2025-11-19 13:52:58.076

-6.3125,-159.5,-36.625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.092

-6.25,-159.25,-36.8125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.108

-6.125,-159.25,-36.8125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.125

-6.25,-159.4375,-36.875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.141

-6.3125,-159.25,-36.875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.157

-6.4375,-159.125,-37.0,-1.5,-105.25,-35.125,2025-11-19 13:52:58.173

-6.3125,-159.25,-37.25,-1.5,-105.25,-35.125,2025-11-19 13:52:58.189

-6.125,-159.25,-37.3125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.204

-6.125,-159.1875,-37.375,-1.5,-105.25,-35.125,2025-11-19 13:52:58.222

-6.0625,-159.0625,-37.375,-1.5,-105.25,-35.125,2025-11-19 13:52:58.237

-6.25,-159.25,-37.0625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.254

-6.3125,-159.25,-37.25,-1.5,-105.25,-35.125,2025-11-19 13:52:58.269

-6.3125,-159.0,-37.125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.285

-6.625,-159.25,-37.1875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.301

-6.4375,-159.1875,-37.0625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.318

-6.5625,-159.125,-36.6875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.334

-6.5625,-159.125,-36.625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.351

-6.5,-159.1875,-36.5,-1.5,-105.25,-35.125,2025-11-19 13:52:58.364

-6.5625,-159.125,-36.5625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.381

-6.5,-159.1875,-36.8125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.397

-6.6875,-159.1875,-36.625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.413

-6.625,-159.25,-36.6875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.428

-6.75,-159.3125,-36.6875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.444

-6.8125,-159.25,-36.75,-1.5,-105.25,-35.125,2025-11-19 13:52:58.462

-7.0625,-159.375,-37.125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.478

-6.9375,-159.25,-37.125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.493

-6.8125,-159.125,-37.1875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.511

-6.875,-159.0625,-37.1875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.525

-7.0625,-159.0,-37.25,-1.5,-105.25,-35.125,2025-11-19 13:52:58.540

-6.875,-159.0,-37.125,-1.5,-105.25,-35.125,2025-11-19 13:52:58.557

-6.8125,-158.9375,-37.0,-1.5,-105.25,-35.125,2025-11-19 13:52:58.573

-6.6875,-158.75,-37.0625,-1.5,-105.25,-35.125,2025-11-19 13:52:58.589

-6.8125,-158.75,-37.1875,-1.5,-105.25,-35.125,2025-11-19 13:52:58.605

